subject_id,hemi,parcel,n_vert,surf_area,gray_vol,thick_avg,thick_std,mean_curv,gaus_curv,fold_ind,curv_ind
10589,lh,inferiorparietal,6415,4286.0,11043.0,2.385,0.446,0.112,0.019,61.0,5.1
10589,lh,inferiortemporal,5311,3529.0,11254.0,2.765,0.648,0.112,0.02,50.0,4.6
10589,lh,isthmuscingulate,1521,993.0,2562.0,2.417,0.745,0.111,0.021,17.0,1.4
10589,lh,lateraloccipital,9532,6154.0,13408.0,2.019,0.513,0.115,0.022,99.0,9.3
10589,lh,lateralorbitofrontal,4057,2792.0,7462.0,2.559,0.517,0.124,0.023,47.0,4.1
10589,lh,lingual,5640,3849.0,7285.0,1.834,0.561,0.125,0.028,57.0,6.7
10589,lh,medialorbitofrontal,2862,1932.0,4839.0,2.287,0.648,0.113,0.019,34.0,2.2
10589,lh,middletemporal,4426,2991.0,10465.0,2.828,0.684,0.109,0.02,44.0,3.6
10589,lh,parahippocampal,1240,752.0,2054.0,2.364,0.545,0.07,0.013,15.0,0.6
10589,lh,paracentral,2220,1451.0,3917.0,2.389,0.526,0.114,0.021,19.0,2.0
10589,lh,parsopercularis,2572,1681.0,4665.0,2.55,0.37,0.097,0.016,20.0,1.7
10589,lh,parsorbitalis,946,646.0,2016.0,2.532,0.55,0.117,0.022,11.0,0.8
10589,lh,parstriangularis,1923,1272.0,3366.0,2.388,0.457,0.109,0.02,16.0,1.7
10589,lh,pericalcarine,2456,1690.0,2093.0,1.44,0.334,0.141,0.031,28.0,3.1
10589,lh,postcentral,5422,3448.0,7460.0,1.954,0.555,0.1,0.017,41.0,3.9
10589,lh,posteriorcingulate,1976,1363.0,3162.0,2.138,0.619,0.117,0.021,25.0,1.9
10589,lh,precentral,6883,4232.0,11946.0,2.627,0.568,0.099,0.018,47.0,5.2
10589,lh,precuneus,5115,3485.0,9397.0,2.429,0.561,0.125,0.025,56.0,5.2
10589,lh,rostralanteriorcingulate,1343,924.0,2427.0,2.446,0.715,0.114,0.018,17.0,1.1
10589,lh,rostralmiddlefrontal,8925,6154.0,15477.0,2.289,0.539,0.118,0.022,96.0,8.1
10589,lh,superiorfrontal,11302,7523.0,22289.0,2.633,0.546,0.111,0.02,94.0,9.4
10589,lh,superiorparietal,7870,5173.0,12981.0,2.288,0.466,0.115,0.02,72.0,6.6
10589,lh,superiortemporal,5920,3763.0,11089.0,2.652,0.543,0.096,0.015,45.0,3.9
10589,lh,supramarginal,6492,4355.0,11244.0,2.399,0.503,0.107,0.017,56.0,4.7
10589,lh,frontalpole,427,330.0,897.0,2.278,0.615,0.173,0.034,10.0,0.7
10589,lh,temporalpole,685,512.0,2568.0,3.743,0.698,0.106,0.025,6.0,0.6
10589,lh,transversetemporal,736,438.0,949.0,2.153,0.339,0.128,0.023,8.0,0.7
10589,lh,insula,3704,2476.0,6538.0,2.795,0.755,0.106,0.025,31.0,3.7
10589,rh,bankssts,1229,817.0,2036.0,2.688,0.488,0.096,0.016,6.0,0.9
10589,rh,caudalanteriorcingulate,1280,874.0,2035.0,2.087,0.727,0.108,0.014,16.0,0.9
10589,rh,caudalmiddlefrontal,3829,2535.0,6466.0,2.323,0.452,0.103,0.017,30.0,2.7
10589,rh,cuneus,3275,2214.0,5549.0,2.136,0.658,0.14,0.027,44.0,3.9
10589,rh,entorhinal,515,322.0,1729.0,3.401,0.789,0.076,0.018,3.0,0.3
10589,rh,fusiform,4327,2883.0,8390.0,2.733,0.603,0.115,0.021,50.0,3.9
10589,rh,inferiorparietal,6895,4601.0,12537.0,2.448,0.474,0.109,0.018,67.0,5.4
10589,rh,inferiortemporal,4582,3123.0,11074.0,2.867,0.753,0.119,0.022,52.0,4.2
10589,rh,isthmuscingulate,1518,1011.0,2599.0,2.275,0.773,0.103,0.019,16.0,1.1
10589,rh,lateraloccipital,9518,6263.0,14750.0,2.166,0.527,0.127,0.027,113.0,11.5
10589,rh,lateralorbitofrontal,4447,3036.0,7547.0,2.402,0.592,0.127,0.026,64.0,4.9
10589,rh,lingual,6029,4056.0,8074.0,1.893,0.62,0.13,0.028,69.0,7.6
10589,rh,medialorbitofrontal,2945,2027.0,4991.0,2.233,0.675,0.12,0.019,56.0,2.6
10589,rh,middletemporal,5242,3519.0,11733.0,2.819,0.668,0.108,0.02,49.0,4.2
10589,rh,parahippocampal,1127,695.0,2007.0,2.445,0.71,0.071,0.01,6.0,0.4
10589,rh,paracentral,2297,1415.0,3452.0,2.296,0.42,0.111,0.018,22.0,1.7
10589,rh,parsopercularis,2039,1371.0,3561.0,2.414,0.524,0.105,0.017,18.0,1.5
10589,rh,parsorbitalis,1160,818.0,2178.0,2.27,0.601,0.128,0.023,14.0,1.2
10589,rh,parstriangularis,2276,1558.0,4239.0,2.436,0.476,0.118,0.019,22.0,2.0
10589,rh,pericalcarine,3292,2264.0,3145.0,1.531,0.354,0.13,0.026,37.0,3.7
10589,rh,postcentral,5459,3344.0,7333.0,1.991,0.563,0.096,0.017,39.0,3.8
10589,rh,posteriorcingulate,1765,1239.0,2919.0,2.134,0.821,0.114,0.02,24.0,1.7
10589,rh,precentral,7217,4424.0,11782.0,2.543,0.498,0.096,0.016,49.0,5.0
10589,rh,precuneus,5429,3607.0,9293.0,2.411,0.498,0.116,0.02,52.0,4.5
10589,rh,rostralanteriorcingulate,942,694.0,2050.0,2.504,0.626,0.12,0.023,12.0,1.0
10589,rh,rostralmiddlefrontal,8048,5761.0,13369.0,2.097,0.533,0.123,0.025,95.0,8.0
10589,rh,superiorfrontal,10995,7439.0,21194.0,2.555,0.56,0.117,0.021,101.0,9.9
10589,rh,superiorparietal,8043,5293.0,13605.0,2.322,0.477,0.119,0.022,79.0,7.6
10589,rh,superiortemporal,5599,3638.0,11536.0,2.787,0.612,0.098,0.016,43.0,3.8
10589,rh,supramarginal,4737,3136.0,8454.0,2.455,0.468,0.115,0.021,46.0,4.2
10589,rh,frontalpole,536,390.0,1121.0,2.354,0.56,0.144,0.03,7.0,0.8
10589,rh,temporalpole,629,422.0,2507.0,3.919,0.766,0.105,0.023,5.0,0.6
10589,rh,transversetemporal,620,320.0,966.0,2.584,0.322,0.092,0.015,5.0,0.4
10589,rh,insula,3251,2151.0,6341.0,3.004,0.776,0.1,0.02,22.0,2.6
10590,lh,bankssts,1590,1067.0,2164.0,2.085,0.389,0.09,0.014,10.0,0.9
10590,lh,caudalanteriorcingulate,1342,848.0,2191.0,2.28,0.739,0.126,0.013,21.0,0.8
10590,lh,caudalmiddlefrontal,3720,2454.0,6040.0,2.337,0.39,0.111,0.018,32.0,2.9
10590,lh,cuneus,3041,2002.0,2842.0,1.415,0.354,0.134,0.025,40.0,3.6
10590,lh,entorhinal,779,495.0,1951.0,3.136,0.658,0.087,0.015,7.0,0.4
10590,lh,fusiform,5341,3671.0,11383.0,2.714,0.644,0.124,0.024,61.0,5.4
10590,lh,inferiorparietal,6619,4535.0,10720.0,2.242,0.467,0.123,0.023,74.0,6.5
10590,lh,inferiortemporal,5765,3861.0,12154.0,2.794,0.674,0.122,0.024,63.0,6.0
10590,lh,isthmuscingulate,1437,949.0,2309.0,2.091,0.907,0.121,0.022,20.0,1.3
10590,lh,lateraloccipital,7909,5337.0,11178.0,1.919,0.559,0.133,0.026,90.0,9.1
10590,lh,lateralorbitofrontal,4064,2742.0,7541.0,2.712,0.499,0.122,0.022,44.0,4.0
10590,lh,lingual,5111,3500.0,6212.0,1.697,0.581,0.13,0.024,61.0,5.4
10590,lh,medialorbitofrontal,2941,2022.0,5196.0,2.479,0.543,0.129,0.023,42.0,2.8
10590,lh,middletemporal,4590,3130.0,9829.0,2.726,0.661,0.119,0.022,53.0,4.1
10590,lh,parahippocampal,1140,726.0,2150.0,2.551,0.766,0.091,0.014,7.0,0.7
10590,lh,paracentral,2455,1428.0,3298.0,2.218,0.551,0.092,0.017,14.0,1.8
10590,lh,parsopercularis,2338,1560.0,3970.0,2.271,0.413,0.101,0.018,23.0,1.8
10590,lh,parsorbitalis,1186,814.0,2692.0,2.769,0.631,0.135,0.03,16.0,1.5
10590,lh,parstriangularis,1798,1174.0,3011.0,2.371,0.524,0.116,0.023,17.0,1.6
10590,lh,pericalcarine,2845,1919.0,2212.0,1.321,0.342,0.136,0.024,36.0,3.1
10590,lh,postcentral,7384,4595.0,9391.0,1.874,0.622,0.095,0.015,59.0,4.8
10590,lh,posteriorcingulate,1911,1296.0,3238.0,2.298,0.745,0.13,0.023,24.0,2.1
10590,lh,precentral,8240,5064.0,13650.0,2.502,0.535,0.095,0.016,58.0,5.4
10590,lh,precuneus,6047,3949.0,9477.0,2.297,0.547,0.108,0.018,52.0,4.8
10590,lh,rostralanteriorcingulate,1387,907.0,2842.0,2.674,0.747,0.116,0.017,19.0,1.0
10590,lh,rostralmiddlefrontal,8959,6277.0,14625.0,2.21,0.468,0.13,0.025,105.0,9.3
10590,lh,superiorfrontal,10700,7112.0,20673.0,2.636,0.454,0.116,0.021,104.0,9.4
10590,lh,superiorparietal,10418,6740.0,14608.0,2.008,0.504,0.112,0.018,100.0,8.3
10590,lh,superiortemporal,6823,4449.0,12913.0,2.613,0.67,0.103,0.016,62.0,4.8
10590,lh,supramarginal,7959,5519.0,13111.0,2.266,0.488,0.124,0.023,92.0,8.0
10590,lh,frontalpole,447,317.0,1152.0,2.77,0.282,0.153,0.033,8.0,0.6
10590,lh,temporalpole,709,500.0,2887.0,3.756,0.833,0.132,0.025,8.0,0.8
10590,lh,transversetemporal,941,561.0,1040.0,1.748,0.358,0.098,0.016,6.0,0.6
10590,lh,insula,3834,2521.0,6628.0,2.774,0.551,0.116,0.029,37.0,4.2
10590,rh,bankssts,1483,975.0,2298.0,2.586,0.365,0.103,0.016,9.0,1.1
10590,rh,caudalanteriorcingulate,1114,723.0,1925.0,2.437,0.565,0.127,0.013,17.0,0.7
10590,rh,caudalmiddlefrontal,4116,2723.0,7010.0,2.363,0.444,0.102,0.017,31.0,2.9
10590,rh,cuneus,3326,2158.0,3856.0,1.637,0.559,0.134,0.028,39.0,4.2
10590,rh,entorhinal,587,376.0,1709.0,3.507,0.756,0.102,0.016,4.0,0.4
10590,rh,fusiform,5238,3483.0,10762.0,2.701,0.66,0.118,0.02,55.0,4.5
10590,rh,inferiorparietal,9530,6225.0,15170.0,2.315,0.5,0.11,0.018,91.0,7.5
10590,rh,inferiortemporal,5495,3733.0,11718.0,2.769,0.606,0.118,0.021,59.0,5.0
10590,rh,isthmuscingulate,880,529.0,1415.0,2.522,0.529,0.1,0.017,7.0,0.6
10590,rh,lateraloccipital,8936,5917.0,13096.0,2.012,0.593,0.13,0.026,101.0,10.1
10590,rh,lateralorbitofrontal,4069,2834.0,7770.0,2.708,0.65,0.128,0.027,53.0,4.9
10590,rh,lingual,5845,3919.0,7331.0,1.756,0.56,0.132,0.026,72.0,6.8
10590,rh,medialorbitofrontal,3717,2491.0,6151.0,2.228,0.639,0.106,0.017,43.0,2.8
10590,rh,middletemporal,5720,3773.0,11905.0,2.674,0.59,0.113,0.019,55.0,4.9
10590,rh,parahippocampal,1154,677.0,1958.0,2.555,0.811,0.086,0.013,8.0,0.6
10590,rh,paracentral,2445,1388.0,3485.0,2.415,0.526,0.088,0.015,14.0,1.5
10590,rh,parsopercularis,2122,1386.0,3248.0,2.31,0.362,0.094,0.015,17.0,1.4
10590,rh,parsorbitalis,1083,767.0,2512.0,2.733,0.522,0.139,0.028,13.0,1.2
10590,rh,parstriangularis,2173,1437.0,3697.0,2.268,0.545,0.105,0.017,18.0,1.5
10590,rh,pericalcarine,3213,2123.0,3048.0,1.561,0.39,0.119,0.023,31.0,3.1
10590,rh,postcentral,6816,4183.0,8916.0,1.953,0.605,0.093,0.015,50.0,4.5
10590,rh,posteriorcingulate,1393,943.0,2500.0,2.52,0.528,0.131,0.029,25.0,1.6
10590,rh,precentral,8190,5021.0,12870.0,2.42,0.518,0.094,0.015,59.0,5.5
10590,rh,precuneus,6589,4376.0,10207.0,2.257,0.48,0.123,0.022,72.0,6.1
10590,rh,rostralanteriorcingulate,896,604.0,1757.0,2.508,0.619,0.109,0.02,11.0,0.7
10590,rh,rostralmiddlefrontal,9247,6448.0,15068.0,2.201,0.458,0.126,0.024,103.0,9.5
10590,rh,superiorfrontal,10197,6779.0,19877.0,2.649,0.478,0.116,0.022,95.0,9.4
10590,rh,superiorparietal,9274,5896.0,12503.0,1.99,0.475,0.109,0.019,80.0,7.5
10590,rh,superiortemporal,5923,3734.0,11066.0,2.584,0.69,0.086,0.013,38.0,3.3
10590,rh,supramarginal,5374,3549.0,9537.0,2.52,0.441,0.116,0.02,51.0,4.8
10590,rh,frontalpole,483,336.0,1113.0,2.429,0.529,0.147,0.033,9.0,0.7
10590,rh,temporalpole,630,407.0,2509.0,4.126,0.652,0.105,0.017,5.0,0.4
10590,rh,transversetemporal,478,280.0,577.0,2.063,0.327,0.111,0.015,5.0,0.3
10590,rh,insula,3570,2357.0,6565.0,2.805,0.542,0.11,0.021,31.0,2.9
10606,lh,bankssts,1678,1129.0,2811.0,2.415,0.506,0.101,0.018,13.0,1.4
10606,lh,caudalanteriorcingulate,981,627.0,1814.0,2.469,0.756,0.124,0.015,15.0,0.7
10606,lh,caudalmiddlefrontal,3312,2202.0,6321.0,2.663,0.466,0.099,0.017,24.0,2.4
10606,lh,cuneus,2902,1878.0,3652.0,1.765,0.487,0.137,0.029,40.0,3.8
10606,lh,entorhinal,603,415.0,1928.0,3.399,0.722,0.092,0.02,3.0,0.4
10606,lh,fusiform,4916,3355.0,10905.0,2.788,0.669,0.127,0.025,57.0,4.9
10606,lh,inferiorparietal,6389,4419.0,11971.0,2.507,0.537,0.117,0.022,70.0,6.0
10606,lh,inferiortemporal,5716,3987.0,13404.0,2.811,0.668,0.115,0.021,65.0,5.1
10606,lh,isthmuscingulate,1762,1168.0,2884.0,2.183,0.834,0.112,0.021,22.0,1.5
10606,lh,lateraloccipital,9296,6125.0,13491.0,2.006,0.584,0.136,0.029,113.0,11.8
10606,lh,lateralorbitofrontal,3819,2712.0,8178.0,2.882,0.635,0.133,0.029,59.0,4.6
10606,lh,lingual,5669,3975.0,7396.0,1.84,0.583,0.145,0.034,78.0,8.8
10606,lh,medialorbitofrontal,2769,1925.0,5035.0,2.442,0.603,0.125,0.03,45.0,3.4
10606,lh,middletemporal,5542,3810.0,13571.0,2.867,0.743,0.118,0.023,70.0,5.3
10606,lh,parahippocampal,1094,704.0,2556.0,2.877,0.991,0.092,0.016,7.0,0.8
10606,lh,paracentral,3019,1709.0,4387.0,2.409,0.522,0.092,0.015,20.0,2.0
10606,lh,parsopercularis,2661,1841.0,5420.0,2.69,0.454,0.117,0.022,29.0,2.4
10606,lh,parsorbitalis,1050,761.0,2866.0,2.921,0.674,0.128,0.026,14.0,1.2
10606,lh,parstriangularis,2342,1574.0,4292.0,2.476,0.437,0.116,0.018,25.0,1.9
10606,lh,pericalcarine,3060,2026.0,2961.0,1.594,0.403,0.122,0.023,33.0,3.0
10606,lh,postcentral,7594,4654.0,10109.0,1.96,0.554,0.091,0.016,59.0,5.2
10606,lh,posteriorcingulate,1968,1344.0,3621.0,2.449,0.739,0.118,0.02,25.0,1.6
10606,lh,precentral,8085,4976.0,13763.0,2.595,0.472,0.093,0.015,58.0,5.1
10606,lh,precuneus,5990,4053.0,10284.0,2.399,0.535,0.116,0.023,62.0,5.7
10606,lh,rostralanteriorcingulate,1372,929.0,3036.0,2.852,0.554,0.125,0.023,20.0,1.4
10606,lh,rostralmiddlefrontal,10115,7273.0,20271.0,2.508,0.517,0.129,0.027,143.0,11.4
10606,lh,superiorfrontal,13349,9056.0,29201.0,2.871,0.535,0.115,0.022,125.0,12.6
10606,lh,superiorparietal,8507,5531.0,12525.0,2.085,0.493,0.107,0.018,78.0,6.7
10606,lh,superiortemporal,6506,4283.0,14205.0,2.848,0.691,0.101,0.017,58.0,4.8
10606,lh,supramarginal,5846,4061.0,11394.0,2.6,0.507,0.126,0.023,70.0,5.7
10606,lh,frontalpole,481,369.0,1393.0,2.819,0.563,0.165,0.038,10.0,0.7
10606,lh,temporalpole,743,552.0,3154.0,3.683,0.819,0.134,0.028,10.0,0.8
10606,lh,transversetemporal,690,468.0,1094.0,2.228,0.422,0.114,0.022,7.0,0.6
10606,lh,insula,3521,2447.0,7629.0,3.085,0.734,0.122,0.029,40.0,3.8
10606,rh,bankssts,1226,798.0,2038.0,2.673,0.427,0.091,0.015,7.0,0.8
10606,rh,caudalanteriorcingulate,1223,805.0,2198.0,2.269,0.812,0.114,0.017,16.0,1.0
10606,rh,caudalmiddlefrontal,3954,2646.0,8180.0,2.73,0.499,0.107,0.02,32.0,3.4
10606,rh,cuneus,3194,2034.0,3964.0,1.735,0.533,0.133,0.025,41.0,3.6
10606,rh,entorhinal,566,368.0,1781.0,3.628,0.687,0.079,0.014,2.0,0.3
10606,rh,fusiform,4961,3375.0,10268.0,2.711,0.608,0.123,0.025,59.0,4.9
10606,rh,inferiorparietal,7414,4961.0,13262.0,2.474,0.445,0.109,0.018,77.0,5.7
10606,rh,inferiortemporal,5250,3624.0,11905.0,2.847,0.665,0.118,0.024,67.0,5.2
10606,rh,isthmuscingulate,1507,994.0,2758.0,2.293,0.852,0.113,0.023,19.0,1.4
10606,rh,lateraloccipital,10165,6732.0,15193.0,2.056,0.634,0.138,0.03,129.0,13.5
10606,rh,lateralorbitofrontal,3444,2451.0,7747.0,2.974,0.599,0.138,0.03,50.0,4.3
10606,rh,lingual,6060,4218.0,8218.0,1.826,0.63,0.137,0.027,77.0,7.3
10606,rh,medialorbitofrontal,3075,2149.0,6020.0,2.437,0.682,0.116,0.026,61.0,3.0
10606,rh,middletemporal,5886,4140.0,15036.0,2.962,0.616,0.121,0.024,70.0,5.9
10606,rh,parahippocampal,1128,685.0,2406.0,2.852,0.893,0.096,0.017,8.0,0.8
10606,rh,paracentral,2891,1630.0,4018.0,2.389,0.58,0.093,0.016,20.0,1.9
10606,rh,parsopercularis,1994,1336.0,4009.0,2.723,0.424,0.103,0.018,20.0,1.5
10606,rh,parsorbitalis,1256,917.0,3298.0,2.866,0.517,0.136,0.028,16.0,1.6
10606,rh,parstriangularis,2465,1649.0,4732.0,2.606,0.463,0.103,0.017,22.0,1.7
10606,rh,pericalcarine,3365,2229.0,3173.0,1.578,0.471,0.128,0.028,39.0,4.0
10606,rh,postcentral,7549,4546.0,10185.0,2.049,0.62,0.09,0.014,49.0,4.6
10606,rh,posteriorcingulate,1786,1209.0,3323.0,2.502,0.88,0.121,0.025,24.0,1.8
10606,rh,precentral,8967,5526.0,15095.0,2.541,0.507,0.098,0.018,66.0,7.1
10606,rh,precuneus,6454,4267.0,11050.0,2.425,0.516,0.116,0.022,66.0,6.3
10606,rh,rostralanteriorcingulate,933,695.0,2325.0,2.658,0.781,0.144,0.03,16.0,1.2
10606,rh,rostralmiddlefrontal,8786,6387.0,17409.0,2.474,0.528,0.137,0.027,119.0,10.1
10606,rh,superiorfrontal,12712,8731.0,27448.0,2.816,0.469,0.122,0.024,138.0,12.9
10606,rh,superiorparietal,8177,5228.0,12513.0,2.2,0.489,0.112,0.019,72.0,6.7
10606,rh,superiortemporal,6291,4130.0,14020.0,2.894,0.704,0.103,0.019,56.0,4.8
10606,rh,supramarginal,6568,4435.0,12797.0,2.646,0.462,0.116,0.02,74.0,5.6
10606,rh,frontalpole,445,335.0,1244.0,2.691,0.713,0.153,0.037,9.0,0.7
10606,rh,temporalpole,665,497.0,3032.0,3.779,0.75,0.136,0.029,11.0,0.8
10606,rh,transversetemporal,517,370.0,755.0,1.967,0.481,0.157,0.034,7.0,0.7
10606,rh,insula,3455,2310.0,7139.0,3.003,0.658,0.115,0.026,34.0,3.8
10608,lh,bankssts,1102,743.0,1762.0,2.388,0.352,0.107,0.022,7.0,1.0
10608,lh,caudalanteriorcingulate,710,441.0,1389.0,2.857,0.769,0.119,0.018,8.0,0.5
10608,lh,caudalmiddlefrontal,2963,1905.0,5078.0,2.471,0.423,0.103,0.019,23.0,2.4
10608,lh,cuneus,2648,1757.0,2900.0,1.651,0.341,0.141,0.03,33.0,3.5
10608,lh,entorhinal,584,384.0,1751.0,3.082,0.758,0.118,0.03,6.0,0.5
10608,lh,fusiform,5008,3224.0,9249.0,2.537,0.552,0.117,0.021,52.0,4.7
10608,lh,inferiorparietal,4844,3266.0,8502.0,2.391,0.434,0.12,0.02,52.0,4.1
10608,lh,inferiortemporal,4240,2926.0,8532.0,2.561,0.618,0.123,0.023,52.0,4.1
10608,lh,isthmuscingulate,1129,736.0,1694.0,2.185,0.75,0.116,0.024,12.0,1.1
10608,lh,lateraloccipital,8976,5827.0,11866.0,1.942,0.493,0.128,0.025,99.0,9.8
10608,lh,lateralorbitofrontal,3484,2358.0,6411.0,2.736,0.614,0.127,0.025,38.0,3.8
10608,lh,lingual,4331,2906.0,5357.0,1.795,0.505,0.14,0.029,57.0,5.5
10608,lh,medialorbitofrontal,2469,1656.0,4310.0,2.374,0.61,0.126,0.024,37.0,2.5
10608,lh,middletemporal,3695,2396.0,7343.0,2.559,0.593,0.105,0.02,34.0,3.2
10608,lh,parahippocampal,949,587.0,1985.0,2.878,0.842,0.078,0.014,5.0,0.5
10608,lh,paracentral,2224,1279.0,3336.0,2.43,0.615,0.084,0.013,11.0,1.3
10608,lh,parsopercularis,2010,1310.0,4103.0,2.732,0.485,0.105,0.017,17.0,1.4
10608,lh,parsorbitalis,1090,757.0,2396.0,2.613,0.474,0.14,0.03,17.0,1.4
10608,lh,parstriangularis,1889,1213.0,3222.0,2.338,0.541,0.098,0.016,14.0,1.3
10608,lh,pericalcarine,1842,1263.0,1584.0,1.469,0.383,0.149,0.031,25.0,2.5
10608,lh,postcentral,5195,3271.0,6721.0,1.912,0.599,0.107,0.019,43.0,4.2
10608,lh,posteriorcingulate,1461,962.0,2434.0,2.395,0.562,0.117,0.02,16.0,1.3
10608,lh,precentral,6623,4115.0,10963.0,2.506,0.621,0.105,0.019,52.0,5.3
10608,lh,precuneus,4697,3065.0,7747.0,2.354,0.504,0.112,0.018,43.0,3.7
10608,lh,rostralanteriorcingulate,843,557.0,1892.0,3.006,0.714,0.11,0.02,10.0,0.7
10608,lh,rostralmiddlefrontal,7702,5249.0,13930.0,2.367,0.504,0.123,0.024,84.0,7.7
10608,lh,superiorfrontal,9306,6186.0,19495.0,2.891,0.454,0.115,0.022,80.0,8.4
10608,lh,superiorparietal,6619,4306.0,9951.0,2.156,0.457,0.116,0.019,63.0,5.3
10608,lh,superiortemporal,5360,3479.0,11142.0,2.72,0.667,0.099,0.018,40.0,4.1
10608,lh,supramarginal,4637,3132.0,8663.0,2.583,0.463,0.125,0.024,50.0,4.8
10608,lh,frontalpole,341,243.0,808.0,2.611,0.471,0.167,0.045,8.0,0.6
10608,lh,temporalpole,671,510.0,2630.0,3.812,0.553,0.138,0.032,8.0,1.0
10608,lh,transversetemporal,629,413.0,993.0,2.209,0.345,0.114,0.02,6.0,0.5
10608,lh,insula,2933,1968.0,5687.0,2.921,0.771,0.116,0.029,27.0,3.3
10608,rh,bankssts,959,639.0,1532.0,2.544,0.461,0.109,0.022,7.0,0.8
10608,rh,caudalanteriorcingulate,1155,759.0,2582.0,2.853,0.718,0.118,0.02,13.0,1.1
10608,rh,caudalmiddlefrontal,2531,1684.0,4528.0,2.47,0.468,0.109,0.019,21.0,2.0
10608,rh,cuneus,2297,1499.0,2637.0,1.725,0.356,0.133,0.03,27.0,3.0
10608,rh,entorhinal,560,335.0,1284.0,2.775,1.023,0.126,0.038,9.0,1.0
10608,rh,fusiform,4307,2804.0,7899.0,2.571,0.613,0.124,0.027,60.0,4.9
10608,rh,inferiorparietal,6364,4263.0,11294.0,2.405,0.459,0.118,0.023,68.0,5.9
10608,rh,inferiortemporal,3661,2404.0,6842.0,2.531,0.644,0.115,0.022,44.0,3.1
10608,rh,isthmuscingulate,1107,724.0,1850.0,2.319,0.743,0.12,0.021,13.0,1.0
10608,rh,lateraloccipital,8930,5871.0,12082.0,1.99,0.448,0.133,0.025,105.0,9.9
10608,rh,lateralorbitofrontal,3225,2190.0,6050.0,2.78,0.59,0.125,0.025,33.0,3.2
10608,rh,lingual,4759,3264.0,6078.0,1.854,0.551,0.129,0.029,55.0,6.1
10608,rh,medialorbitofrontal,2417,1699.0,4604.0,2.459,0.595,0.128,0.028,41.0,3.0
10608,rh,middletemporal,4480,2952.0,9012.0,2.579,0.61,0.109,0.017,44.0,3.4
10608,rh,parahippocampal,848,528.0,1712.0,2.747,0.802,0.082,0.015,5.0,0.5
10608,rh,paracentral,2648,1517.0,3837.0,2.432,0.497,0.085,0.013,15.0,1.6
10608,rh,parsopercularis,1942,1286.0,3555.0,2.508,0.417,0.107,0.019,17.0,1.5
10608,rh,parsorbitalis,1317,907.0,2864.0,2.609,0.471,0.142,0.03,21.0,1.8
10608,rh,parstriangularis,2319,1586.0,4091.0,2.326,0.487,0.12,0.024,25.0,2.3
10608,rh,pericalcarine,2021,1366.0,1667.0,1.396,0.309,0.141,0.032,24.0,2.7
10608,rh,postcentral,5707,3549.0,7086.0,1.878,0.592,0.108,0.019,50.0,4.9
10608,rh,posteriorcingulate,1371,896.0,2527.0,2.732,0.527,0.12,0.02,18.0,1.1
10608,rh,precentral,6598,4113.0,10305.0,2.42,0.631,0.106,0.019,50.0,5.3
10608,rh,precuneus,5208,3385.0,8342.0,2.361,0.485,0.106,0.019,45.0,4.1
10608,rh,rostralanteriorcingulate,889,583.0,1737.0,2.536,0.796,0.119,0.022,10.0,0.8
10608,rh,rostralmiddlefrontal,7122,4984.0,13095.0,2.349,0.528,0.128,0.025,85.0,7.4
10608,rh,superiorfrontal,8758,5819.0,18179.0,2.832,0.476,0.116,0.023,81.0,8.0
10608,rh,superiorparietal,7509,4807.0,10590.0,2.094,0.434,0.12,0.023,72.0,7.4
10608,rh,superiortemporal,5390,3520.0,11062.0,2.744,0.7,0.104,0.018,47.0,4.2
10608,rh,supramarginal,4692,3183.0,8590.0,2.573,0.54,0.122,0.026,48.0,4.8
10608,rh,frontalpole,402,290.0,874.0,2.522,0.53,0.173,0.036,9.0,0.6
10608,rh,temporalpole,567,411.0,2486.0,3.859,0.606,0.13,0.036,7.0,0.9
10608,rh,transversetemporal,449,295.0,632.0,2.063,0.396,0.127,0.019,4.0,0.3
10608,rh,insula,2815,1904.0,5276.0,2.765,0.756,0.13,0.039,34.0,4.9
10617,lh,bankssts,1528,1004.0,2000.0,2.099,0.452,0.101,0.016,13.0,1.0
10617,lh,caudalanteriorcingulate,1119,753.0,1791.0,2.099,0.56,0.133,0.028,19.0,1.1
10617,lh,caudalmiddlefrontal,3141,2053.0,5451.0,2.414,0.467,0.108,0.019,27.0,2.6
10617,lh,cuneus,2007,1340.0,2402.0,1.693,0.433,0.14,0.028,25.0,2.5
10617,lh,entorhinal,682,437.0,1657.0,2.936,0.663,0.097,0.016,5.0,0.4
10617,lh,fusiform,4073,2750.0,8037.0,2.593,0.576,0.128,0.022,48.0,3.6
10617,lh,inferiorparietal,6131,4140.0,10933.0,2.416,0.554,0.125,0.023,67.0,6.4
10617,lh,inferiortemporal,4178,2865.0,8816.0,2.641,0.646,0.117,0.021,50.0,3.7
10617,lh,isthmuscingulate,1176,761.0,2020.0,2.341,0.787,0.115,0.024,14.0,1.1
10617,lh,lateraloccipital,6657,4391.0,10132.0,2.053,0.723,0.137,0.029,81.0,8.4
10617,lh,lateralorbitofrontal,3121,2153.0,6105.0,2.687,0.637,0.131,0.027,36.0,3.7
10617,lh,lingual,3953,2715.0,5268.0,1.843,0.565,0.131,0.029,47.0,5.0
10617,lh,medialorbitofrontal,2279,1577.0,4066.0,2.376,0.653,0.12,0.026,34.0,2.5
