variable,table,domain,description,source,producer,role,status,hypotheses,expected_missing,missing_note,notes,n,n_total,n_missing,dtype,n_unique,min,median,max,detected_missing,consumers,n_consumers,auc_age,p_age,auc_enrollment,p_enrollment,missing_ids
present_bias_5wk,master,survey_exploratory,"Present bias, 5-week delay",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,20,1.0,5.33333333333335,6.0,complete,,0,,,,,
present_bias_9wk,master,survey_exploratory,"Present bias, 9-week delay",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,19,1.0,4.5,6.0,complete,,0,,,,,
promis_anxiety,master,survey_health,PROMIS: anxiety,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge._score_promis,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,15,66,51,numeric,7,4.0,5.0,12.0,enrollment-gated (earlier present),audit_sample.py build_data_audit_nb.py build_results_paper_nb.py survey_exploration.py,4,0.633,0.12224698560804109,0.008,8.756375916915132e-09,
promis_depression,master,survey_health,PROMIS: depression,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge._score_promis,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,15,66,51,numeric,7,4.0,5.0,13.0,enrollment-gated (earlier present),build_results_paper_nb.py survey_exploration.py,2,0.633,0.12224698560804109,0.008,8.756375916915132e-09,
promis_fatigue,master,survey_health,PROMIS: fatigue,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge._score_promis,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,15,66,51,numeric,7,3.0,7.0,12.0,enrollment-gated (earlier present),survey_exploration.py,1,0.633,0.12224698560804109,0.008,8.756375916915132e-09,
promis_pain,master,survey_health,PROMIS: pain,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge._score_promis,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,15,66,51,numeric,5,1.0,2.0,5.0,enrollment-gated (earlier present),survey_exploration.py,1,0.633,0.12224698560804109,0.008,8.756375916915132e-09,
promis_physical,master,survey_health,PROMIS: physical,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge._score_promis,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,15,66,51,numeric,3,17.0,20.0,20.0,enrollment-gated (earlier present),survey_exploration.py,1,0.633,0.12224698560804109,0.008,8.756375916915132e-09,
promis_sleep,master,survey_health,PROMIS: sleep,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge._score_promis,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,15,66,51,numeric,4,2.0,4.0,5.0,enrollment-gated (earlier present),survey_exploration.py,1,0.633,0.12224698560804109,0.008,8.756375916915132e-09,
promis_social,master,survey_health,PROMIS: social,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge._score_promis,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,14,66,52,numeric,5,4.0,4.0,10.0,enrollment-gated (earlier present),survey_exploration.py,1,0.65,0.08878643634367464,0.027,7.131154075987055e-08,
race,master,demographics,Race,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.extract_demographics,descriptive,current,,,,,66,66,0,text,5,,,,complete,audit_sample.py build_data_audit_nb.py sweep_moderators.py table1.py,4,,,,,
rf1_crt_total,master,survey_exploratory,CRT total (RF1 version),REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,7,66,59,numeric,7,0.1,44.0,127.0,enrollment-gated (earlier present),,0,0.487,0.9188795395068532,0.051,5.84753691575479e-06,
running_dots_score,master,cognition,TabCAT Running Dots trial score,TabCAT export (TABCAT_PATH + legacy),cognitive_merge.load_tabcat,composite_input,current,,task-level,9 missing; absent from the TabCAT export itself (task not completed). Not recoverable from this export.,"Uses the raw TabCAT score. Do NOT substitute TabCAT *_Z columns: they are age-normed from the tablet DOB, which is wrong for 10606 (TabCAT 66 vs true 22) and 10741 (28 vs 37).",57,66,9,numeric,32,17.0,29.5,38.5,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py qc_cognitive_composite.py,4,0.324,0.0926356493662815,0.425,0.4776840759748866,10589 10641 11075 11116 11326 11440 11461 11472 11885
salthouse_letter,master,cognition,Salthouse letter comparison,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_fullscoring,composite_input,current,,,,,65,66,1,numeric,27,19.0,34.0,53.0,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py qc_cognitive_composite.py,4,0.554,0.9090909090909085,0.738,0.5454545454545452,10741
salthouse_pattern,master,cognition,Salthouse pattern comparison,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_fullscoring,composite_input,current,,,,,65,66,1,numeric,27,21.0,43.0,60.0,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py qc_cognitive_composite.py,4,0.554,0.9090909090909085,0.738,0.5454545454545452,10741
scaared_gad,master,survey_affect_social,SCAARED generalized anxiety,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,64,66,2,numeric,20,0.0,7.0,22.0,scattered,survey_exploration.py,1,0.414,0.7048951048951048,0.891,0.059673659673659674,10559 10649
scaared_separation,master,survey_affect_social,SCAARED separation,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,64,66,2,numeric,9,0.0,1.0,10.0,scattered,survey_exploration.py,1,0.414,0.7048951048951048,0.891,0.059673659673659674,10559 10649
scaared_social,master,survey_affect_social,SCAARED social,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,64,66,2,numeric,14,0.0,4.0,14.0,scattered,survey_exploration.py,1,0.414,0.7048951048951048,0.891,0.059673659673659674,10559 10649
scaared_somatic,master,survey_affect_social,SCAARED somatic/panic,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,64,66,2,numeric,15,0.0,3.0,25.0,scattered,survey_exploration.py,1,0.414,0.7048951048951048,0.891,0.059673659673659674,10559 10649
scaared_total,master,survey_affect_social,SCAARED total,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,64,66,2,numeric,36,1.0,18.5,57.0,scattered,survey_exploration.py,1,0.414,0.7048951048951048,0.891,0.059673659673659674,10559 10649
scd_q,master,cognition,Subjective Cognitive Decline Questionnaire,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_fullscoring,exploratory,current,,,,,66,66,0,numeric,37,0.0,1.125,4.9,complete,correlations.py qc_paper_variables.py survey_exploration.py table1.py,4,,,,,
set_shifting_score,master,cognition,TabCAT Set Shifting total score,TabCAT export (TABCAT_PATH + legacy),cognitive_merge.load_tabcat,composite_input,current,,,,"Parsed all along but dropped at the composite merge until 2026-09. Uses the raw TabCAT score. Do NOT substitute TabCAT *_Z columns: they are age-normed from the tablet DOB, which is wrong for 10606 (TabCAT 66 vs true 22) and 10741 (28 vs 37).",63,66,3,numeric,57,6.0,8.12,9.84,scattered,qc_cognitive_composite.py,1,0.291,0.24278846153846156,0.455,0.8165646853146853,10641 11461 11472
sham_accuracy,master,behaviour_accuracy,Sham session: proportion optimal choices,Bandit task behaviour (data/bandit),accuracy_analysis.compute_condition_level_accuracy -> cognitive_merge.build_subject_df,outcome,current,,,,,61,66,5,numeric,59,0.4485294117647059,0.6458333333333334,0.8397435897435898,scattered,accuracy_analysis.py age_moderated_stimulation.py audit_sample.py baseline_moderation_diagnostic.py build_data_audit_nb.py build_results_paper_nb.py loseshift_accuracy_diagnostic.py qc_paper_variables.py samples.py survey_exploration.py table1.py,11,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_alpha,master,behaviour_rl_mle,Sham session: RW learning rate (MLE),Bandit task behaviour (data/bandit),rescorla_wagner.fit_rw_by_condition(method=mle) -> cognitive_merge.build_subject_df,outcome,current,,,,MLE alpha pinned at 0/1 for ~1/3 of subjects; see _hb.,61,66,5,numeric,46,0.001,0.8273360171533771,0.999,scattered,age_moderated_stimulation.py audit_sample.py baseline_vs_age.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py config.py correlations.py hypothesis_tests.py order_effects.py presentation_plots.py qc_paper_variables.py rl_models/run_within_fit.py samples.py survey_exploration.py table1.py,16,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_alpha_hb,master,behaviour_rl_hb,"Sham: RW alpha, hierarchical posterior mean",derivatives/rl_models/rw_within_all_subjects.csv,"rl_models/run_fit.py (fit_within, NumPyro NUTS) -> cognitive_merge.build_subject_df",outcome,current,,by-design,Hierarchical fit restricted to the 55 subjects with both conditions.,,57,66,9,numeric,57,0.023906767,0.77006024,0.98542637,scattered,build_results_paper_nb.py samples.py,2,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
sham_alpha_sd_hb,master,behaviour_rl_hb,"Sham: RW alpha, posterior SD",derivatives/rl_models/rw_within_all_subjects.csv,"rl_models/run_fit.py (fit_within, NumPyro NUTS) -> cognitive_merge.build_subject_df",qc,current,,by-design,As above.,,57,66,9,numeric,57,0.020048866,0.10022787,0.37298247,scattered,,0,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
sham_asymptotic_acc,master,behaviour_derived,Sham session: proportion correct in the 5 trials before a reversal (stable-contingency performance),Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,14,0.35,0.7,1.0,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_beta,master,behaviour_rl_mle,Sham session: RW inverse temperature (MLE),Bandit task behaviour (data/bandit),rescorla_wagner.fit_rw_by_condition(method=mle) -> cognitive_merge.build_subject_df,outcome,current,H1.1.1,,,MLE and hierarchical beta disagree (active r=.013); see _hb.,61,66,5,numeric,61,0.01,2.851763938596989,50.0,scattered,age_moderated_stimulation.py audit_sample.py baseline_vs_age.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py config.py correlations.py hypothesis_tests.py order_effects.py presentation_plots.py qc_paper_variables.py rl_models/run_within_fit.py samples.py survey_exploration.py table1.py,16,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_beta_hb,master,behaviour_rl_hb,"Sham: RW beta, hierarchical posterior mean",derivatives/rl_models/rw_within_all_subjects.csv,"rl_models/run_fit.py (fit_within, NumPyro NUTS) -> cognitive_merge.build_subject_df",outcome,current,,by-design,Hierarchical fit restricted to the 55 subjects with both conditions.,,57,66,9,numeric,57,1.0188714,2.7234058,6.99172,scattered,samples.py,1,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
sham_beta_sd_hb,master,behaviour_rl_hb,"Sham: RW beta, posterior SD",derivatives/rl_models/rw_within_all_subjects.csv,"rl_models/run_fit.py (fit_within, NumPyro NUTS) -> cognitive_merge.build_subject_df",qc,current,,by-design,As above.,,57,66,9,numeric,57,0.26094627,0.66235036,1.6128483,scattered,,0,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
sham_guess_stim_rate,master,behaviour_derived,Sham session: proportion of runs the participant said they believed they were being stimulated,Bandit task behaviour (data/bandit),derived_behaviour.score_blinding -> build_master_data -> cognitive_merge.build_subject_df,qc,current,blinding check,,,Blinding integrity. delta_guess_stim_rate is the discrimination index (active - sham).,61,66,5,numeric,3,0.0,0.5,1.0,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_lapse_rate,master,behaviour_derived,Sham session: proportion of trials with no response,Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,29,0.0,0.0068027210884353,0.1048951048951049,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_n_rt_trials,master,behaviour_derived,Sham session: number of trials contributing to the RT measures,Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,qc,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,25,70.0,145.0,156.0,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_p_shift_lose,master,behaviour_wsls,Sham session: P(shift | lose),Bandit task behaviour (data/bandit),wsls.compute_wsls_h1_h2 -> cognitive_merge.build_subject_df,outcome,current,"H1.1, H1.2",,,,61,66,5,numeric,60,0.2,0.5217391304347826,1.0,scattered,age_moderated_stimulation.py audit_sample.py baseline_vs_age.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py compare_rl_estimates.py correlations.py hypothesis_tests.py loseshift_accuracy_diagnostic.py order_effects.py presentation_plots.py qc_paper_variables.py samples.py survey_exploration.py table1.py,16,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_p_stay_win,master,behaviour_wsls,Sham session: P(stay | win),Bandit task behaviour (data/bandit),wsls.compute_wsls_h1_h2 -> cognitive_merge.build_subject_df,outcome,current,"H1.1, H1.2",,,,61,66,5,numeric,59,0.4225352112676056,0.9036144578313252,1.0,scattered,age_moderated_stimulation.py audit_sample.py baseline_vs_age.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py correlations.py hypothesis_tests.py loseshift_accuracy_diagnostic.py order_effects.py qc_paper_variables.py samples.py survey_exploration.py table1.py,14,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_persev_errors,master,behaviour_derived,Sham session: proportion incorrect in the 5 trials after a reversal (perseveration on the previously-good option),Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,15,0.15,0.5,1.0,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_rt_cv,master,behaviour_derived,Sham session: coefficient of variation of response time,Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,61,0.243846156961174,0.3905976147441797,0.6289145459260546,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_rt_mean,master,behaviour_derived,"Sham session: mean response time (ms), trials 200-1990 ms",Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,H1 baseline; exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,61,350.19884454576595,677.6760528827535,1334.6183071136477,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_rt_post_error,master,behaviour_derived,"Sham session: post-error slowing: mean RT after an incorrect choice minus after a correct one, within run",Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,61,-180.48908936766088,10.78933127562732,141.75473474095963,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_rt_post_loss,master,behaviour_derived,"Sham session: post-loss slowing: mean RT after an unrewarded trial minus after a rewarded one, within run",Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,61,-145.16047247233257,18.007315122164187,283.47366588661464,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_rt_sd,master,behaviour_derived,Sham session: SD of response time (ms),Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,61,117.33752457820458,262.13918148434016,468.8495568284054,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_switch_rate,master,behaviour_derived,Sham session: proportion of consecutive within-run trials on which the choice changed,Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,61,66,5,numeric,59,0.0890410958904109,0.3241379310344827,0.5886075949367089,scattered,,0,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_ttc,master,behaviour_accuracy,Sham session: mean trials after a reversal to reach 3 consecutive correct,Bandit task behaviour (data/bandit),reversal_analysis.identify_reversals + compute_trials_to_criterion -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,H1 baseline,,,"Parameters in config (TTC_CRITERION, REVERSAL_WINDOW_*). Moved from notebook-only to the master build 2026-09-22.",61,66,5,numeric,34,0.5,3.25,13.0,scattered,build_results_paper_nb.py config.py qc_paper_variables.py sweep_moderators.py table1.py,5,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_ttc_censored,master,behaviour_accuracy,"Sham session: mean trials-to-criterion with unsolved reversals filled with the trials available (a lower bound), removing the survivorship bias in the raw mean",Bandit task behaviour (data/bandit),reversal_analysis.compute_trials_to_criterion -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,H1 baseline; H2.1; H2.2,,,Primary under TTC_CENSORING = censored. The raw column averages only solved reversals.,61,66,5,numeric,35,0.5,5.0,14.5,scattered,build_results_paper_nb.py config.py sweep_moderators.py,3,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_ttc_reach_rate,master,behaviour_accuracy,Sham session: proportion of reversals on which criterion was reached,Bandit task behaviour (data/bandit),reversal_analysis.compute_trials_to_criterion -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,The quantity the raw TTC mean was silently conditioning on.,61,66,5,numeric,4,0.25,1.0,1.0,scattered,build_results_paper_nb.py,1,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sham_win_rate,master,behaviour_accuracy,Sham session: proportion rewarded trials,Bandit task behaviour (data/bandit),accuracy_analysis.compute_condition_level_accuracy -> cognitive_merge.build_subject_df,outcome,current,,,,,61,66,5,numeric,57,0.4556962025316455,0.5684931506849316,0.6973684210526315,scattered,age_moderated_stimulation.py audit_sample.py baseline_moderation_diagnostic.py build_results_paper_nb.py loseshift_accuracy_diagnostic.py qc_paper_variables.py samples.py survey_exploration.py table1.py,9,0.63,0.3554382445511478,0.374,0.3681135173070657,10961 11066 11433 11440 11492
sogs_total,master,survey_affect_social,South Oaks Gambling Screen,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,unavailable,,,,PENDING: score from item responses. The REDCap total is 0 for all 347 records in the RF1 project (broken calculated field); item answers exist for 64 of ours and are not all zero.,0,66,66,text,0,,,,,survey_exploration.py,1,,,,,
speed_composite,master,cognitive_composite,Legacy speed domain (mean of available z-scores),z-scored cognition columns,cognitive_merge.compute_cognitive_composites,legacy,legacy,,,,Input count varies with age; do not use for new work.,65,66,1,numeric,63,-1.8182089022600216,0.1029856139344566,1.9751243511659928,scattered,correlations.py survey_exploration.py,2,0.554,0.9090909090909085,0.738,0.5454545454545452,10741
speed_n_measures,master,item_count,Inputs behind speed_composite,derived,cognitive_merge.compute_cognitive_composites,qc,legacy,,,,,66,66,0,numeric,3,0.0,2.0,3.0,complete,,0,,,,,
speed_reduced,master,cognitive_composite,Uniform speed domain (same inputs for every subject),z-scored cognition columns,cognitive_merge.compute_cognitive_composites,covariate_component,current,,,,,65,66,1,numeric,61,-1.8504388964443197,0.0596271040198852,1.9751243511659928,scattered,build_results_paper_nb.py qc_cognitive_composite.py qc_paper_variables.py survey_exploration.py table1.py,5,0.554,0.9090909090909085,0.738,0.5454545454545452,10741
speed_reduced_n,master,item_count,Inputs behind speed_reduced,derived,cognitive_merge.compute_cognitive_composites,qc,current,,,,,66,66,0,numeric,2,0.0,2.0,2.0,complete,,0,,,,,
spsrq_sp,master,survey_reward,SPSRQ Sensitivity to Punishment (sum of 10 items),REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_spsrq,predictor,current,H1.2,,,,61,66,5,numeric,26,11.0,26.0,42.0,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py correlations.py hypothesis_tests.py qc_paper_variables.py survey_exploration.py table1.py,9,0.751,0.06433284457478007,0.511,0.9438411051314278,10656 10886 10998 11066 11773
spsrq_sp_n_items,master,item_count,Items answered for SPSRQ_SP,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_spsrq,qc,current,,,,,66,66,0,numeric,2,0.0,10.0,10.0,complete,,0,,,,,
spsrq_sr,master,survey_reward,SPSRQ Sensitivity to Reward (sum of 10 items),REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_spsrq,predictor,current,H1.2,,,,61,66,5,numeric,22,12.0,25.0,42.0,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py correlations.py hypothesis_tests.py qc_paper_variables.py survey_exploration.py table1.py,9,0.751,0.06433284457478007,0.511,0.9438411051314278,10656 10886 10998 11066 11773
spsrq_sr_n_items,master,item_count,Items answered for SPSRQ_SR,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_spsrq,qc,current,,,,,66,66,0,numeric,2,0.0,10.0,10.0,complete,,0,,,,,
subject_id,master,identifier,Participant ID (5-digit),SUBJECT_INFO in config.py,cognitive_merge.build_subject_df,identifier,current,,,,,66,66,0,numeric,66,10369.0,11033.5,11920.0,complete,,0,,,,,
susd_depression,master,survey_affect_social,SUSD depression,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,15,0.0,3.0,17.0,complete,survey_exploration.py,1,,,,,
susd_mania,master,survey_affect_social,SUSD mania,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,12,0.0,3.0,17.0,complete,survey_exploration.py,1,,,,,
tei_emotionality,master,survey_exploratory,TEIQue emotionality,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 3, 4 (early protocol) and 13 (individual).",,63,66,3,numeric,27,2.0,5.38,7.0,enrollment-gated (later present),,0,0.296,0.2554632867132867,0.926,0.0064248251748251755,10541 10559 10649
tei_selfcontrol,master,survey_exploratory,TEIQue self-control,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 3, 4 (early protocol) and 13 (individual).",,63,66,3,numeric,22,3.0,5.33,6.83,enrollment-gated (later present),,0,0.296,0.2554632867132867,0.926,0.0064248251748251755,10541 10559 10649
tei_sociability,master,survey_exploratory,TEIQue sociability,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 3, 4 (early protocol) and 13 (individual).",,63,66,3,numeric,27,2.33,4.83,6.5,enrollment-gated (later present),,0,0.296,0.2554632867132867,0.926,0.0064248251748251755,10541 10559 10649
tei_total,master,survey_exploratory,TEIQue total,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 3, 4 (early protocol) and 13 (individual).",,63,66,3,numeric,44,3.13,5.3,6.67,enrollment-gated (later present),,0,0.296,0.2554632867132867,0.926,0.0064248251748251755,10541 10559 10649
tei_wellbeing,master,survey_exploratory,TEIQue wellbeing,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 3, 4 (early protocol) and 13 (individual).",,63,66,3,numeric,25,2.5,5.83,7.0,enrollment-gated (later present),,0,0.296,0.2554632867132867,0.926,0.0064248251748251755,10541 10559 10649
theta_median,master,eeg,"Theta bursting, median of the within-run normalised 4-8 Hz envelope","derivatives/eeg/theta_subject_metrics.csv (EEG, data/nic)",run_theta_metrics.py -> eeg_theta.run_theta_analysis -> build_master_data.load_theta,secondary,current,,individual,"Missing 7: no EEG recorded for 11030, 11066, 11316, 11433, 11542, 11861; 11606 has EEG but both baseline runs exceed the 10% artifact threshold (32%, 57%)."," Not ""reactivity"": nothing is locked to feedback. Power is normalised by the whole run mean, so this is burstiness relative to the subject’s own average. Not localisable either — F4/P4/P3 correlate at median r = .998 raw, so it is a global measure, not frontal. Validity control: theta_p95_excess.",59,66,7,numeric,59,-88.61065983630083,-49.355205668159115,-32.23255374303378,scattered,audit_sample.py build_data_audit_nb.py eeg_theta.py survey_exploration.py theta_visualization.py,5,0.617,0.32485906074946275,0.283,0.06292974902176382,11030 11066 11316 11433 11542 11606 11861
theta_p75,master,eeg,"Theta bursting, 75th percentile of the within-run normalised 4-8 Hz envelope","derivatives/eeg/theta_subject_metrics.csv (EEG, data/nic)",run_theta_metrics.py -> eeg_theta.run_theta_analysis -> build_master_data.load_theta,secondary,current,,individual,"Missing 7: no EEG recorded for 11030, 11066, 11316, 11433, 11542, 11861; 11606 has EEG but both baseline runs exceed the 10% artifact threshold (32%, 57%)."," Not ""reactivity"": nothing is locked to feedback. Power is normalised by the whole run mean, so this is burstiness relative to the subject’s own average. Not localisable either — F4/P4/P3 correlate at median r = .998 raw, so it is a global measure, not frontal. Validity control: theta_p95_excess.",59,66,7,numeric,59,-30.27915178007401,12.23463359894067,48.87579936440022,scattered,audit_sample.py build_data_audit_nb.py eeg_theta.py survey_exploration.py,4,0.617,0.32485906074946275,0.283,0.06292974902176382,11030 11066 11316 11433 11542 11606 11861
